"tempVector"
"유량003"
"조절002"
"위하다001"
"설치002"
"문004"
"궁궐001"
"성006"
"문004"
"지키다001"
"무관001"
"벼슬001"
"대문003"
"지키다001"
"신장009"
"귀신001"
"장수001"
"그리다002"
"붙이다001"
"만들다001"
"세운다001"
"불교001"
"우주관001"
"세계002"
"중앙001"
"있다001"
"산001"
"꼭대기001"
"제석천001"
"중턱001"
"사천왕001"
"살다001"
"높이002"
"물001"
"위001"
"팔001"
"유순003"
"물001"
"속001"
"팔001"
"유순003"
"가로001"
"길이001"
"북쪽001"
"황금001"
"동쪽001"
"은004"
"남쪽001"
"유리010"
"서쪽001"
"파리007"
"<+73>되다001"
"해001"
"달005"
"주위002"
"돌다001"
"보광001"
"반영001"
"사방003"
"허공002"
"비추다001"
"사다001"
"주위002"
"칠금산001"
"수미산001"
"칠금산001"
"사이001"
"칠001"
"칠금산001"
"밖001"
"함해001"
"함해001"
"속001"
"사대주001"
"함해001"
"건너001"
"철위산001"
"두르다001"
"수박001"
"껍질001"
"빛깔001"
"초록빛001"
"물001"
"담다001"
"꽃001"
"꽂다001"
"괴상006"
"생기다001"
"돌002"
"넣다001"
"그릇001"
"사기001"
"쇠붙이001"
"만들다001"
"바닥001"
"높이002"
"반열001"
"가운데001"
"으뜸가다001"
"자리001"
"행정부001"
"자리001"
"있다001"
"사람001"
"붙좇다001"
"일001"
"더불다001"
"생김001"
"신변001"
"가까이001"
"시중003"
"일001"
"가르다001"
"맡다001"
"하다001"
"범인002"
"잡다001"
"수사망001"
"수배002"
"받다001"
"사람001"
"벌002"
"수컷001"
"범007"
"수컷001"
"수단001"
"방법001"
"이르다001"
"말001"
"예술품001"
"만드다001"
"솜씨001"
"해군001"
"병사002"
"잃다001"
"땅001"
"권리001"
"되찾다001"
"살다001"
"복013"
"누리다002"
"일001"
"살다001"
"복013"
"누리다002"
"건강003"
"평안001"
"배001"
"부리다001"
"배001"
"일001"
"하다001"
"사람001"
"고려005"
"시대002"
"조선005"
"승선001"
