"PosList"
"일정, 공간, 길이, 갖다, 사물, 한쪽, 치우치다, 끝, 거리, 떨어지다, 부분"
"양쪽, 사이"
"여럿, 이루어지다, 일정, 범위, 안"
"순서, 처음, 마지막, 중간"
"일, 상태, 이루어지다, 범위, 안"
"옷감, 종이, 머리털, 자르다, 기구, 날, 쇠, 교차, 가운데, 사북, 박다, 지레, 원리, 이용, 다리, NA, NA, 하다, 자르다"
"가위바위보, 집게손가락, 가운뎃손가락, 엄지손가락, 벌리다, 내미다, 동작, 손"
"손, 내밀다, 모양, 따르다, 순서, 승부, 정하다, 방법, 손가락, NA, 가위, 주먹, 쥐다, 바위, 손가락, NA, 보다, 하다, 가위, 보, 바위, 가위, 보다, 바위, 이기다"
"해, 철, 가운데, 철, 여름, 겨울, 사이, 달, 월, 절기, 입추, 입동, 전, 이른다"
"가을철, 날, 그날, 날씨"
"계절, 가을, 때"
"넙칫과, 붕, 넙칫과, 넙치가자미, 동백가자미, 참가자미, 목탁가자미, 줄가자미, 이르다, 말, 몸, 타원, 눈, 오른쪽, 몰리다, 붙다, 넙치, 몸"
"가정, 이끌다, 사람"
"남편, 이르다, 말"
"둘레, 끝, 해당, 부분"
"가정, 관계, 가정"
"부부, 중심, 친족, 관계, 있다, 사람, 집단, 구성원, 혼인, 혈연, 입양, 이루어지다"
"동물, 몸, 감싸다, 껍질"
"동물, 몸, 벗기다, 껍질, 가공, 만들다, 물건"
"사람, 피부, 낮잡다, 이르다, 말"
"나무, 풀, 원줄기, 뻗다, 나오다, 줄기"
"근본, 갈라지다, 나오다"
"단독, 쓰이다, 어근, 단어, 붙다, 단어, 구성, 부분, 앞가지, 뒷가지"
"가짓과, 한해살이풀, 높이, 이다, 온몸, 털, NA, 잎, 어긋나다, 줄기, 잎, 자주색, 월, 흰색, 자주색, 통꽃, 피다, 열매, 식용, 원산지, 세계, 각지, 여, 종이, 분포"
"가지, 열매, 자줏빛, 원통, 모양, 익히다, 반찬, 쓴다"
"거짓, 참, 꾸미다"
"집, 기르다, 짐승, 말, 돼지, 닭, 개, 이른다"
"사물, 지니다, 쓸모"
"대상, 인간, 관계, 의하다, 지니다, 되다, 중요"
"인간, 욕구, 관심, 대상, 목표, 되다, NA, 미, 이르다, 말"
"가톨릭교회, 가톨릭교도, 이르다, 말"
"그리스도, 정통, 교의, 믿다, 종교, 교황, 수장, 하다, 로마, 가톨릭교, 교황, 승인, 그리스, 정교회, 나누다"
"가톨릭교, 그리스, 정교회, 구별, 이르다, 말"
"사람, 물건, 하나하나"
"나라, 나라"
"각각, 자신"
"각각, 사람"
"음식물, 짠맛, 내다, 물질, 소금, 간장, 된장, 이른다"
"음식물, 정도"
"가로막, 밑, 오른쪽, 있다, 기관, 탄수화물, 저장, 단백질, 당, 대사, 조절, 해독, 작용, 한다"
"끼니, 끼니, 사이, 음식, 먹다, 음식"
"음식, 간, 맞추다, 쓰다, 짠맛, 흑갈색, 액체, 메주, 소금물, 정도, 담그다, 우려내다, 뒤, 국물, 떠내다, 솥, 붓다, 달이다, 만든다"
"연결, 중간, 통하다, 이어지다"
"느낌"
"살, 닿다, 스치다, 때, 견디다, 자리, 자리, 느낌, 있다"
"국가, 단체, 비밀, 상황, 알아내다, 경쟁, 대립, 관계, 있다, 국가, 단체, 제공, 사람"
"글, 점, 고르다, 정리"
"기관, 상점, 영업소, 이름, 판매, 상품, 업종, 쓰다, 사람, 눈, 뜨이다, 걸다, 붙이다, 표지"
"겉, 내세우다, 외모, 학벌, 경력, 명분, 속, 이르다, 말"
"의사, 진료, 돕다, 환자, 돌보다, 사람, 법, 자격, 정하다"
"있다, 사물, 바꾸다"
"직책, 있다, 사람, 사람, 바꾸다"
"날, 세우다, 표면, 하다, 위하다, 물건, 대다, 문지르다"
"칡, 등나무, 얽히다, 개인, 집단, 사이, 목표, 이해관계, 적대시, 충돌, 상태"
"소설, 희곡, 등장인물, 사이, 일어나다, 대립, 충돌, 등장인물, 환경, 사이, 모순, 대립, 이르다, 말"
"이상, 상반, 요구, 욕구, 기회, 목표, 직면, 때, 선택, 하다, 상태"
"이상, 나누다"
"헤어지다, 관계, 끊다"
"이상, 갈라지다, 나가다, 낱낱, 부분, 계통"
"갈라지다, 낱낱, 세다, 단위"
"문예, 양식, 종류, 문학, 서정, 서사, 극, 시, 소설, 희곡, 수필, 평론, 나누다, 기본, 이른다"
"갈매깃과, 새, 이르다, 말, 괭이갈매기, 붉은부리갈매기, 재갈매기, 제비갈매기"
"갈매깃과, 몸, 길이, NA, 날개, 길이, 정도, 머리, 몸, 흰색, 날개, 회색, 부리, 다리, 노란색, 물갈퀴, 헤엄, 치다, 물고기, 잡아먹다, 해안, 항구, 사다, 북반구, 분포"
"소나, 돼지, 닭, 가슴통, 이루다, 좌우, 굽다, 뼈, 살, 식용, 이르다, 말"
"몸, 야위다, 뼈, 남다, 마르다, 사람, 놀림조, 이르다, 말"
"소, 갈비, 물, 넣다, 끓이다, 음식"
"빛, 띠다, 주홍색"
"모양, 은백색, 바닷물고기"
"낙엽, 곡물, 긁어모으다, 쓰다, 기구, 한쪽, 끝, 휘어지다, 갈고리, 모양, 대쪽, 철사, 묶다, 만든다"
"감나무, 열매, 모양, 빛, 익기, 전, 맛, 나다, 익다, 단맛, 나다, 먹다, 하다, 껍질, 벗기다, 곶감, 만들다, 한다"
"느낌, 생각"
"수신기, 측정기, 전파, 소리, 받다, 정도"
"눈, 코, 귀, 혀, 살갗, 통하다, 바깥, 자극, 알아차리다"
"사물, 받다, 인상, 느낌"
"마음, 느끼다, 감동, 감동"
"고마움, 느낌"
"바이러스, 말미암다, 걸리다, 호흡, 계통, 병, 보통, 코, 막히다, 열, 나다, 머리"
"감기, 치료, 쓰다, 약"
"감나뭇과, 식물, 높이다, 미터, 정도, 가을, 주황색, 붉은색, 감, 하다, 열매, 열리다"
"눈꺼풀, 내리다, 눈동자, 덮다"
"느끼다, 마음, 움직임"
"느끼다, 마음, 움직이다"
"감격, 마음, NA, 새겨지다, 느낌"
"고마움, 나타내다, 인사"
"여기다, 마음"
"예술, 작품, 이해, 즐기다, 평가"
"죄인, 가두다, 곳, 한때, 형무소, 부르다, 교도소, NA"
"대하다, 제국, 때, 형벌, 집행, 관하다, 일, 맡아보다, 관청, 융희, 원년, 감옥서, 고치다"
"가짓과, 여러해살이풀, 높이, 이다, 잎, 겹잎, 어긋나다, 초여름, 흰색, 자주색, 통꽃, 줄기, 끝, 피다, 비교, 기후, 자라다, 성장, 기간, 남아메리카, 칠레, 원산지, 온대, 한대, 재배"
"감자, 덩이줄기, 황록색, 녹말, 식용, 가공, 쓴다"
"현상, 일, 대하다, 일어나다, 마음, 느끼다, 기분"
"사물, 특성, 참, 거짓, 분별, 판정"
"재판, 도움, 주다, 위하다, 재판, 관련, 특정, 사항, 대하다, 분야, 전문가, 의견, 지식, 보다, 하다, 일"
"남, 보다, 찾아내다, 가리다, 숨기다"
"마음속, 느끼다, 탄복"
"마음속, 느끼다, 탄복"
"물건, 담다, 상자"
"형체, 완성, 도자기, NA, 때, 담다, 그릇"
"예전, 싸움, 하다, 때, 적, 창검, 화살, 막다, 위하다, 입다, 옷, 동양, 쇠, 가죽, 되다, 미늘, 붙이다, 만들다, 하다"
"생각"
"사고파다, 물건, 일정, 매겨지다, 액수"
"물건, 사고팔다, 때, 주고받다, 돈"
"사물, 중요, 의의"
"노력, 희생, 따르다, 대가"
"노릇, 구실"
"글자, 식, 취하다, 수치"
"수치, 뜻, 나타내다, 말"
"예전, 어른, 되다, 남자, 머리, 쓰다, 의관, 가다, 대오리, 갓양태, 갓모자, 만들다, 붙이다, 위, 갓싸개, 바르다, 먹칠, 옻칠, NA, 갓끈, 달다, 쓴다"
"모양, 물건"
"갓난아이, 이르다, 말"
"갓난아이, 준말"
"흐르다, 물줄기"
"강의, 자리, 잇닿다, 땅, 부근"
"강의, 남쪽, 지역"
"한강, 이남, 지역"
"전라남도, 순천시, 이름"
"중국, 양쯔강, 남쪽, 지역, 이르다, 말, 남쪽, 곳, 뜻, 쓴다"
"예전, 중국, 이르다, 말"
"콩과, 한해살이풀, 여름, 흰색, 자주색, 꽃, 피다, 열매, 꼬투리, 맺히다, 밥, 지다, 때, 넣다, 먹다"
"강낭콩, 열매, 밥, 두다, 먹다"
"옥수수, 열매, 찌다, 먹다, 떡, 묵, 밥, 술, 만들다, 먹다"
"강, 흐르다, 물"
"강과, 산, 뜻, 자연, 경치, 이르다, 말"
"나라, 영토, 이르다, 말"
"개, 새끼"
"자식, 손주, 이르다, 말"
"자식, 속, 이르다, 말"
"죄수, 은어, 담배, 이르다, 말"
"일정, 주제, 대하다, 청중, 앞, 강의, 형식, 말"
"학문, 기술, 일정, 내용, 체계, 설명, 가르침"
"물리, 힘"
"견디다, 힘, 대처, 능력"
"가지가지, 준말"
"가지다, 차리다"
""
"경험, 생활, 얼마, 동안, 더불다, 하다"
"뜻, 행동, 때, 동일, 취하다"
"갯과, 포유, 가축, 사람, 따르다, 영리, 일반, 늑대, 생기다, 이빨, 있다, 냄새, 맡다, 귀, 사냥, 군용, 맹인, 선도, 마약, 폭약, 탐지, 쓰이다, 세계, 걸치다, 모양, 크기, 색깔, 여, 품종, 있다"
"행실, 사람, 비속, 이르다, 말"
"사람, 앞잡이, 노릇, 하다, 사람, 낮잡다, 이르다, 말"
"양서강, 개구리목, 동물, 이르다, 말"
"개구릿과, 몸, 길이, 이다, 녹색, 띠다, 갈색, 갈색, 무늬, 머리, 등, 주름, 돌기, 배, 누런색, 한국, 몽골, 중국, 일본, 분포"
"장난, 하다, 아이"
"물푸레나뭇과, 낙엽, 활엽, 관목, 높이다, 미터, 잎, 봄, 잎, 꽃, 피다, 월, 삭과, 열매, 맺다, 약재, 쓰이다, 울타리, 재배, 나라, 특산종, 중국, 일본, 변종, 분포"
"물푸레나뭇과, 개나리, 꽃"
"옷, 이부자리, 겹치다, 접다, 포개다"
"기어, 다니다, 땅, 속, 굴, 파다, 떼, 지다, 사다, 허리, 가다, 곤충"
"개미, 구멍, 파다, 모이다, 사다, 곳, 새끼, 먹이다, 기르다, 곳, 먹이, 저장, 창고, 방, 연결, 복도, 되다"
"지식, 재능, 발달, 하다"
"사람, 개체, 구별, 고유, 특성"
"추리다, 주요, 내용"
"골짜기, 들, 흐르다, 물줄기"
"국가, 사회, 단체, 구성, 낱낱, 사람"
"개인, 속하다, 관계"
"운동, 경기, 개인, 승부, 겨루다, 시합"
"땅, 일구다, 논, 밭, 쓸모, 있다, 땅, NA"
"영역, 운명, 진로, 처음, 열다"
"땅, 일구다, 논, 밭, 쓸모, 있다, 땅, 만들다"
"나라, 건국, 기념, 위하다, 제정, 국경일, 기원전, 단군, 왕검성, 도읍, 정하다, 나라, 이름, 조선, 짓다, 즉위, 날, 월, 일"
"개천일, 경절, 이르다, 말"
"학교, 방학, 휴교, 한동안, 쉬다, 수업, 시작"
"만들다, 학교, 처음, 수업, 사무, 시작"
"손, 거처, 하다, 접대, 있다, 정하다, 방"
"열차, 배, 여관, 손, 드다, 칸, 방"
"남, 때리다, 공격, 일, 멈추다, 끝내다"
"흩어지다, 물건, NA, 모으다"
"사람, 돈, 물건, 받아들이다"
"주고받다, 사고"
"친분, 관계, 이루다, 위하다, 오다"
"예전, 사건, 일어나다, 아랫사람, 윗사람, 관아, 가다, 알리다, 일"
"식물, 자라다, 땅, 하다, 위하다, 물질, 똥, 오줌, 썩다, 동식물, 광물질"
"사람, 다니다, 길"
"물건, 장소, 공간, 떨어지다, 길이"
"일정, 시간, 동안, 이동, 공간, 간격"
"사람, 사람, 사이, 느끼다, 간격, 보통, 마음, 트다, 지내다, 느끼다, 감정, 이른다"
"비교, 대상, 사이, 차이"
"사이, 잇다, 선분, 길이"
"빛깔"
"거미목, 동물, 이르다, 말, 몸, 머리, 가슴, 배, 구분, 다리, 쌍, 날개, 더듬이, 항문, 근처, 실, 뽑다, 그물, 치다, 벌레, 잡아먹다, 산다"
"거미, NA, 줄, 그물, 모양, 치다"
"온돌, 놓다, 때, 구들장, 구들장, 사이, 틈, 진흙"
"파충강, 거북목, 동물, 이르다, 말, 몸, 타원, 입다, 각질, 등, 배, 딱지, 머리, 꼬리, 지느러미, 모양, 네발, 안, 움츠리다, 있다, 물가, 모래땅, 구멍, 파다, 알, 낳다, 세계, 여, 종이, 분포"
"임진왜란, 때, 이순신, 만들다, 왜군, 무찌르다, 이바지, 거북, 모양, 철갑선, 세계, 최초, 철갑선, 등, 창검, 송곳, 꽂다, 적, 오르다, 앞머리, 옆구리, 사방, 화포, 설치"
"거북, 일상, 이르다, 말"
"거스르다, 받다, 돈"
"거처, 방"
"가족, 일상, 모이다, 생활, 공간"
"빛, 반사, 이용, 물체, 모양, 비추다, 물건, 옛날, 구리, 돌, 갈다, 만들다, 보통, 유리, 뒤쪽, 아말감, 바르다, 만든다"
"사실, 드러내다, 보이다, 비유, 이르다, 말"
"모범, 교훈, 되다"
"오릿과, 크기, 색깔, 품종, 있다, 목, 헤엄, 치다, 날다, 한다, 월, 개, 알, 낳다, 기러기, 식육, 개량, 변종, 밤눈, 개, 대신, 기르다, 한다"
"한도, 정도"
"한도, 정도"
"몸, 사람"
"분야, 업적, 쌓다, 사람"
"신화, 전설, 나오다, 인간, 거대, 인물"
"상대편, 요구, 제안, 선물, 부탁, 받아들이다, 물리치다"
"남, 빌어먹다, 사다, 사람"
"사람, 욕하다, 이르다, 말"
"사실, 어긋나다, 사실, 사실, 꾸미다"
"값, 취하다, 논리, 명제, 취하다, 값"
"사실, 사실, 꾸미다, 말, NA, 말"
"전과, 판임"
"거짓말, 하다, 사람"
"사실, 사실, 꾸미다, 말"
"액체, 기체, 머금다, 부풀다, 생기다, 속, 비다, 방울"
"입가, 내뿜다, 속, 비다, 침방울"
"유리, 투명, 물질, 만들다, 때, 공기, 들어가다, 속, 비다, 되다, 부분"
"현상, 일시, 생기다, 껍데기, 실질, 내용, 상태, 비유, 이르다, 말"
"안심, 되다, 속, 태다"
"아랫사람, 잘못, 꾸짖다"
"걱정, 되다, 조건, 일"
"걱정, 되다, 마음"
"안심, 되다, 속, 태우다"
"정신, 육체, 탈, 상태"
"정신, 육체, 탈"
"사이, 두다, 맞다, 가다"
"가다"
"사이, 두다, 맞은편, 오다"
"옮아오다"
"대하다"
"철로, 도로, 교차, 곳"
"강, 길, 건너다니다, 되다, 일정, 곳"
"돈, 물건, 남, 옮기다"
"상대, 자극, 말, 행동, 마음, 상하다, 하다, 기분, 만들다"
"사람, 들다, 살다, 일, 하다, 물건, 넣다, 위하다, 집, 이르다, 말"
"건물, 설비, 시설, 만들다, 세우다"
"조직체"
"건물, 설비, 시설, 만들다, 세우다"
"물, 속, 들다, 뜨다, 집어내다, 끌어내다"
"형편, 처하다, 상황, 벗어나다, 하다"
"집, 성, 다리, 구조물, 목적, 따르다, 설계, 흙, 나무, 돌, 벽돌, 쇠, 쓰다, 세우다, 만드다, 일"
"흙, 거름, 양분"
"곳, 닦다, 훔치다, 쓰다, 헝겊"
"걸레, 물건, 사람, 비유, 이르다, 말"
"사람, 앉다, 쓰다, 기구"
"목적지, 향하다, 발, 걷다, 나아가다"
"목적지, 이르다, 위하다, 길, 지나가다"
"목적지, 향하다, 발, 걷다, 이동, 오다"
"목적지, 이르다, 위하다, 길, 지나오다"
"발, 번갈다, 옮기다, 동작"
"일정, 방향, 나아가다, 움직임"
"나아가다, 기회"
"내왕, 일"
"어린아이, 걸음, 익히다, 때, 발, 떼다, 걸음걸이"
"조금, 일, 있다, 하다"
"무기, 쓰다, 칼, 칼날, 양쪽, 있다, 이른다"
"사람, 행차, 때, 격식, 갖추다, 위하다, 쓰다, 칼"
"숯, 먹, 빛깔"
"죽도, 상대편, 치다, 찌르다, 얻다, 점수, 승패, 겨루다, 운동, 경기, 유효, 타격, 부위, 머리, 손목, 목, 허리"
"살빛, 사람"
"흑인, 낮잡다, 이르다, 말"
"검둥개, 이르다, 말"
"사실, 일, 상태, 물질, 구성, 성분, 조사, 판단, 일"
"숯, 먹, 빛깔, 색"
"빛깔, 물감"
"일정, 규정, 따르다, 자격, 조건, 검사, 결정"
"자격, 필요, 지식, 학력, 기술, 검정, 위하다, 실시, 시험"
"털빛, 말"
"하다, 마음, 심리, 경향"
"마음, 나타내다"
"겁, 사람, 낮잡다, 이르다, 말"
"사물, 현상, 추상, 이르다, 말"
"물체, 바깥, 부분"
"밖, 드러나다, 모습, 현상"
"겉, 드러나다, 보이다, 모습"
"겉, 보이다, 모양"
"겉, 드러나다, 보이다, 모양새"
"십각목, 갑각류, 이르다, 말, 물, 사다, 온몸, 껍질, 싸이다, 발, 있다, 옆, 기다, 다닌다"
"행동, 움직이다, 일, 싫어하다, 성미, 버릇, 있다"
"게으름쟁이, 낮잡다, 이르다, 말"
"규칙, 정하다, 승부, 겨루다, 놀이"
"운동, 경기, 시합"
"정구, 경기, 세트, 이루다, 단위, 점, 게임, 되다, 게임, 세트, 된다"
"양편, 밑, 오목, 곳"
"겨드랑이, 닿다, 옷, 부분, 이르다, 말"
"힘들이다"
""
"해, 철, 가운데, 철, 가을, 봄, 사이, 낮, 계절, 달, 월, 절기, 입동, 입춘, 전, 이른다"
"겨울날, 밤"
"역사, 생활, 체험, 통하다, 이루어지다, 인생, 대하다, 교훈, 경계, 표현, 글"
"보다, 일, 관하다, 구체, 지식, 넓히다"
"나무, 돌, 살갗, 조직, 부분, 모이다, 일정, 켜, NA, 짜이다, 바탕, 상태, 무늬"
"열매, 맺다, 열매"
"원인, 결말, 생기다, 결말, 상태"
"내부, 의지, 동작, 표현, 되다, 외부, 의지, 동작, 생기다, 영향, 변화"
"원인, 생기다, 결말, 상태, 되다"
"일, 마무리, 마당, 일, 결과, 돌아가다, 이르다, 말"
"일, 벌어지다, 형편, 국면, 갖추다"
"얼굴, 묏자리, 집터, 형국, 갖추다"
"말, 글, 끝, 맺다, 부분"
"최종, 판단, NA, 판단"
"추론, 일정, 명제, 전제, 하다, 이끌다, 판단"
"나가다, 자리, 나가다"
"나가다, 자리, 나가다"
"하다, 일, 대하다, 하다, 마음, 굳다, 정하다, 마음"
"하다, 일, 대하다, 하다, 마음, 굳다, 정하다"
"되다, 부족, 완전, 점"
"행동, 태도, 정하다, 정해지다, 내용"
"법원, 행하다, 판결, 이외, 재판"
"경우"
"남녀, 정식, 부부, 관계, 맺다"
"부부, 관계, 맺다, 서약, 하다, 의식"
"남녀, 정식, 부부, 관계, 맺다"
"일정, 규칙, 아래, 기량, 기술, 겨룸, 일"
"일정, 지역, 안"
"찹쌀가루, 찰수수, 가루, 반죽, 밤톨, 크기, 하다, 빚다, 끓다, 물, 삶다, 후, 고물, 묻히다, 꿀, 엿물, 떡, 모양"
"일정, 거리, 말, 타다, 달리다, 빠르기, 겨루다, 경기"
"경주, 출전, 위하다, 말"
"상대, 공경, 뜻, 말"
"인간, 생활, 필요, 물건, 노동, 생산, 활동, 통하다, 이루어지다, 사회, 관계"
"경제, 현상, 분석, 연구, 학문, 사회, 과학, 분야, 국민, 경제학, 경영학, 재정학, 가정학, 이르다, 말, 일반, 국민, 경제학, 이른다"
"돈, 시간, 노력, 적다, 들이다"
"인간, 생활, 필요, 물건, 노동, 생산, 활동, 관하다"
"돈, 시간, 노력, 적다, 들이다"
"사람, 동물, 차량, 일정, 거리, 달리다, 빠르기, 겨루다, 일, 경기"
"경계, 살피다"
"국가, 사회, 공공질서, 안녕, 보장, 국민, 안전, 재산, 보호, 일, 일, 하다, 조직, 국민, 생명, 보호, 범죄, 예방, 수사, 피의자, 체포, 공안, 유지, 담당"
"경찰, 공무원, 이르다, 말"
"산, 강, 바다, 자연, 지역, 모습"
"자신, NA, 겪다, 얻다, 지식, 기능"
"대상, 대하다, 감각, 지각, 작용, 의하다, 깨닫다, 되다, 내용"
"대상, 옆, 공간, 심리"
"가까이, 보살피다, 돕다, 사람"
"물, 흐르다, 골짜기"
"사회, 일정, 조직, 지위, 관직, 단계"
"일정, 사회, 신분, 재산, 직업, 사람, 형성, 집단, 나뉘다, 사회, 지위"
"통계, 자료, 변량, 분류, 위하다, 나누다, 구간, 보통, 변량, 간격, 나누다, 얻다"
"사람, 오르내리다, 위하다, 건물, 비탈, 만들다, 층층대"
"일, 이루다, 밟다, 거치다, 차례, 순서"
"닭, 낳다, 알, 알껍데기, 노른자, 흰자, 이루어지다"
"아버지, 결혼, 생기다, 어머니"
"수, 헤아리다"
"일, 예상, 고려"
"값, 치르다"
"일, 해, 얻다, 잃다, 있다, 따지다"
"주어지다, 식, 일정, 규칙, 따르다, 처리, 수치, 구하다, 일"
"계산, 정확, 하다, 위하다, 사용, 기기, 수판, 계산자, 면적계, 전자계산기, 이른다"
"수, 헤아리다"
"끊이다, 이다"
"NA, 행위, 상태, 이다"
"관련, 사람, 조직체, 사이, 지키다, 의무, 대하다, 글, 말, 정하다, 약속"
"하나님, 인간, 사이, 맺다, 약속, 모세, 통하다, 세우다, 구약, 예수, 통하다, 세우다, 신약"
"일정, 법률, 효과, 발생, 목적, 사람, 의사, 표시, 청약, 승낙, 합치, 성립, 법률, 행위, 매매, 채권, 관계, 성립"
"규칙, 되풀이, 자연, 현상, NA, 구분, 일반, 온대, 지방, 기온, 차이, 기준, 하다, 봄, 여름, 가을, 겨울, 계절, 나누다, 열대, 지방, 강우량, 기준, 하다, 건기, 우기, 나누다, 천문학, 춘분, 하다, 추분, 동지, 나누다"
"앞, 하다, 일, 절차, 방법, 규모, 헤아리다, 작정, 내용"
"사람, 동물, 목, 포함, 머리, 부분"
"산, 언덕, 넘다, 다니다, 길, NA, 곳"
"일, 중요, 고비, 절정, 비유, 이르다, 말"
"메꽃과, 여러해살이풀, 줄기, 덩굴, 되다, 땅, 위, 뻗다, 꽃, 보통, 피다, 빛, 꽃, 나팔, 모양, 피다, 한다, 땅속뿌리, 식용, 공업, 쓰다, 잎, 줄기, 나물, 식용, 북, 아메리카, 원산지, 지방, 재배"
"고구마, 덩이뿌리, 타원, 녹말, 식용, 공업, 쓴다"
"물건, 시설, 품질, 값, 쌈"
"지위, 신분, 수준"
"식용, 동물, 살"
"물, 사다, 지느러미, 아가미, 척추, 동물, 이르다, 말"
"낚시, 그물, 물고기, 잡다"
"물고기, 잡다, 일, 직업인, 사람"
"덩어리, 되다, 짐승, 고기"
"사람, 몸, 속, 이르다, 말"
"고기잡이, 하다, 배"
"몸, 지치다"
"시대"
"역사, 시대, 구분, 원시, 시대, 중세, 사이, 시대, 나라, 고조선, 때, 통일, 신라, 시대, 중국, 하나라, 때, 당나라, 때, 서양, 그리스, 때, 게르만, 족, 이동, 때, 이른다"
"낙숫물, 밑, 흐르다, 얼어붙다, 얼음"
"고등엇과, 바닷물고기, 몸, 등, 녹색, 띠다, 검은색, 물결무늬, 배다, 은백색, 생후, 몸, 길이, 정도, 성어, 된다, 한국, 일본, 대만, 분포"
"포유강, 고래목, 동물, 이르다, 말, 수중, 생활, 적응, 포유, 뒷다리, 퇴화, 앞다리, 지느러미, 모양, 변하다, 털다, 퇴화, 피부, 지방, 세계, 여, 종, 있다, 대부분, 멸종, 위기, 처하다, 국제, 보호, 받다"
"몸, 안, 병균, 들어가다, 염증, NA, 때, 피부, 조직, 썩다, 생기다, 물질, 파괴, 백혈구, 세균, 들다, 액체, 누르다, 레, 냄새, 난다"
"성성, 잇속, 고릴라, 속하다, 동물, 이르다, 말, 아프리카, 숲, 사다, 서부고릴라, 동부고릴라, 종, 있다"
"아버지, 누이"
"아버지, 누이, 이르다, 부르다, 말"
"고모, 높임말"
"고모, 남편"
"고모, 남편, 이르다, 부르다, 말"
"고모, 남편, 부르다, 말"
"고무나무, 껍질, 분비, 액체, 응고, 만들다, 생고무, 주원료, 하다, 물질, 탄력, 신축, 전기, 물, 가스, 통과, 공업, 용품, 생활, 용품, 쓰이다"
"아라비아고무, 식물, 분비액, 얻다, 정형, 고분자, 다당류, 아이스크림, 첨가물, 풀, 잉크, 쓴다"
"고무, 만들다, 지우개, 연필, 쓰다, 지우다, 쓴다"
"탄성, 고무, 만들다, 신"
"고무신, 낱개"
"고무신, 낮잡다, 이르다, 말"
"고무, 만들다, 신축"
"고무주머니, 속, 공기, 수소, 가스, 넣다, 공중, 뜨다, 만들다, 물건"
"숨기다, 사실, 강제, 알아내다, 위하다, 육체, 고통, 주다, 신문"
"옛날, 물건"
"헐다, 물건"
