"PosList"
"NA, 조각, 빵, 사이, 버터, 마요네즈, 소스, 바르다, 고기, 달걀, 치즈, 야채, 끼우다, 넣다, 음식, 영국, 샌드위치, 백작, 밤, 새우다, 노름, 때, 식사, 시간, 고안, 유래"
"금강사, 유리, 가루, 규석, 가루, 바르다, 붙이다, 천, 종이, 쇠붙이, 녹, 닦다, 물체, 거죽, 하다, 문지르다, 쓴다"
"나무, 가죽, 비닐, 바닥, 만들다, 끈, 발등, 매다, 신다, 만들다, 신발"
"미국, 클루, 에트, 발명, 천, 수축, 방지, 가공법, 수증기, 뿜다, 열, 온도, 가하다, 천, 줄어들다, 봉제, 뒤, 수축, 적다, 하다, 면직물, 쓰이다, 규범, 표기, 미확정"
"미국, 클루, 에트, 발명, 천, 수축, 방지, 가공법, 상표, 이름, 수증기, 뿜다, 열, 온도, 가하다, 천, 줄어들다, 봉제, 뒤, 수축, 적다, 하다, 면직물, 쓰이다"
"물체, 한쪽, 기울어지다, 모양"
"물체, 한쪽, 기울어지다, 하다"
"물체, 한쪽, 기울어지다, 하다"
"물체, 한쪽, 기울어지다, 하다"
"물체, 한쪽, 기울어지다, 상태"
"물체, 한쪽, 기울어지다, 모양"
"물체, 한쪽, 기울어지다, 하다"
"물체, 한쪽, 기울어지다, 하다"
"물체, 한쪽, 기울어지다, 하다"
"물체, 한쪽, 기울어지다, 상태"
"날, 새다"
"날, 새다"
"서양, 요리, 야채, 과일, 주재료, 하다, 마요네즈, 프렌치드레싱, 소스, 버무리다, 음식"
"서양, 요리, 야채, 과일, 주재료, 하다, 마요네즈, 프렌치드레싱, 소스, 버무리다, 음식"
"샐러드, 음식, 쓰다, 식용유, 빛깔, 냄새, 식물, 기름, 올리브유, 정제, 사용"
"샐러드, 음식, 쓰다, 식용유, 빛깔, 냄새, 식물, 기름, 올리브유, 정제, 사용"
"봉급, 의존, 생계, 꾸리다, 사람"
"뱀, 형상, NA, 서양, 전설, 동물, 가운데, 걷다, 불, 끄다, 힘, 있다, 동물, 독, 가지다, 속, 살다, 전해지다"
"근육, 부분, 새다, 움직이다, 하다"
"근육, 부분, 새다, 움직이다, 하다"
"근육, 부분, 새다, 움직이다, 하다"
"근육, 부분, 새다, 움직이다, 하다"
"꿀풀과, 여러해살이풀, 높이, 이다, 잎, 나다, 타원, 끝, 하다, 가, 톱니, 월, 꽃, 줄기, 끝, 피다, 잎, 약용, 서양, 요리, 향료, 쓴다, 남유럽, 원산지, 관상용, 재배"
"꿀풀과, 한해살이풀, 높이, 이다, 잎, 나다, 달걀, 모양, 월, 꽃, 줄기, 가지, 끝, 총상, 화서, 피다, 관상용, 브라질, 원산지"
"꿀풀과, 한해살이풀, 높이, 이다, 잎, 나다, 달걀, 모양, 월, 꽃, 줄기, 가지, 끝, 총상, 화서, 피다, 관상용, 브라질, 원산지"
"샐비어, 속, 식물, 이르다, 말"
"항해, 도중, 사고, 당하다, 배, 선원, 화물, 구조, 일"
"소리, 웃다"
"소리, 웃다"
"새알심, 준말"
"감정, 나타내다, 입, 눈, 한쪽, 새다, 움직이다, 모양"
"마음, 차다, 고까, 워, 태도, 드러내다, 모양"
"감정, 나타내다, 입, 눈, 한쪽, 새다, 움직이다, 하다"
"마음, 차다, 고까, 워, 태도, 나타나다"
"마음, 차다, 고까, 워, 태도, 나타나다"
"감정, 나타내다, 입, 눈, 한쪽, 새다, 움직이다, 하다"
"마음, 차다, 고까, 워, 태도, 나타나다"
"감정, 나타내다, 입, 눈, 한쪽, 새다, 움직이다, 하다"
"마음, 차다, 고까, 워, 태도, 드러나다"
"감정, 나타내다, 입, 눈, 한쪽, 새다, 움직이다, 상태"
"마음, 차다, 고까, 워, 태도, 드러내다, 상태"
"남, 처지, 물건, 탐내다, 처지, 있다, 사람, 적수, 미워하다, 마음"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"물, 땅, 솟다, 나오다, 물"
"샘물, 솟다, 나오다, 언저리"
"메꽃과, 한해살이, 기생, 식물, 줄기, 갈색, 철사, 모양, 잎, 여름, 흰색, 꽃, 가지, 끝, 피다, 열매, 삭과, 토사자, 하다, 약용, 산, 들, 나다, 한국, 일본, 중국, 분포"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"몸, 속, 물질, 분비, 배설, 기능, 하다, 세포, 유기, 얽히다"
"공중, 있다, 목표, 공격, 위하다, 지상, 발사, 미사일"
"파일, 기록, 순서, NA, 데이터, 검색, 처리, 방법, 규범, 표기, 미확정"
"파일, 기록, 순서, NA, 데이터, 검색, 처리, 방법, 규범, 표기, 미확정"
"파일, 기록, 순서, NA, 데이터, 검색, 처리, 방법, 규범, 표기, 미확정"
"파일, 기록, 순서, NA, 데이터, 검색, 처리, 방법, 규범, 표기, 미확정"
"선생, 준말, 학생, 쓴다"
"선생, 준말"
"마을, 공동, 우물, 물, 나오다, 치성, 드리다, 일, 음력, 정월, 수신, 내려오다, 날, 점치다, 제사, 주관, 사람, 밤중, 우물가, 드리다"
"자궁, 자궁관, 부근, 조직, 자궁, 속막, 조직, 증식, 병"
"뇌하수체, 샘, 부분, 앞, 엽, 중간, 엽, 이루어지다"
"샘, 나오다, 물"
"샘, 나오다, 물"
"샘, 나오다, 물"
"샘, 나오다, 물"
"샘, 나오다, 물"
"샘, 나오다, 물"
"샘물, 끌다, 논"
"샘물, 솟다, 나오다, 언저리"
"샘물, 솟다, 나오다, 언저리"
"샘물, 끌다, 논"
"샘창자, 빈창자, 경계, 작은창자, 굽다, 곳"
"위암, 대장암, 샘세포, 생기다, 암"
"선, 조직, 생기다, 암, 선, 조직, 인식, 있다, 구조, 세포, 형성, 암"
"샘, 조직, 발생, 염증"
"마을, 공동, 우물, 물, 나오다, 치성, 드리다, 일, 음력, 정월, 수신, 내려오다, 날, 점치다, 제사, 주관, 사람, 밤중, 우물가, 드리다"
"샘세포, 증식, 생기다, 종양, 악성, 암, 변하다, 한다"
"샘, 다발, 과잉, 증식, 상태"
"일반, 샘, 질병, 이르다, 말"
"뒤, 위, 이자, 샘창자, 동맥, 일어나다, 이자, 머리, 뒤쪽, 샘창자, 분포, 동맥, 가지"
"샘창자, 복벽, 연결, 장간막"
"샘창자, 왼쪽, 나타나다, 복막, 오목, 오목, 입구, 모서리, 이루다, 부분, 동맥, 지나가다, 때"
"위, 날문, 빈창자, 사이, 있다, 작은창자, 부분, ㄷ, 모양, 배열, 길이, 약"
"위, 날문, 빈창자, 사이, 있다, 작은창자, 부분, ㄷ, 모양, 배열, 길이, 약"
"샘창자, 복벽, 연결, 장간막"
"구충과, 기생충, 몸, 길이, 정도, 우윳빛, 굽다, 갈고리, 모양, 이빨, 창자벽, 들러붙다, 점막, 통하다, 피, 빨다, 먹다, 사람, 입, 피부, 통하다, 들어가다, 처음, 샘창자, 발견, 보통, 작은창자, 윗부분, 기생"
"샘창자, 점막, 밑층, 형성, 가지, 나뉘다, 대롱샘, 염기, 점액, 물질, 분비, 위산, 중화, 구실, 한다"
"샘창자, 점막, 생기다, 염증"
"샘물, 솟다, 나오다, 언저리"
"샘물, 솟다, 나오다, 언저리"
"식물, 곤충, 몸, 겉쪽, 있다, 털, 식물, 줄기, 있다, 곤충, 온몸, 있다, 털뿌리, 독샘, 있다, 독액, 흘러나오다, 끈끈이주걱, 잎, 털, 토마토, 줄기, 털, 독나방, NA, NA, 있다"
"항구, 안, 사람, 짐, 실다, 나르다, 중국식, 돛단배"
"동래, 지신밟기, 마당, 김, 생원, 댁, 지신풀이, 우물, 가다, 하다, 물, NA, 뜻, 지니다"
"측정, 샘플, 데이터, 처리, 방법, 측정, 데이터, 합하다, 후, 데이터, 개수, 나누다, 정의"
"전체, 물건, 품질, 상태, 알아보다, 있다, 일부, 뽑다, 선보이다, 물건"
"기록, 채널, 초당, 샘플, 수, 비율"
"아날로그, 신호, 디지털, 부호, 샘플링, 때, 실행, 나타내다, 수치, 샘플링, 이론, 따르다, 아날로그, 신호, 최대, 주파수, 성분, 이상, 샘플링"
"아날로그, 신호, 디지털, 부호, 샘플링, 때, 실행, 나타내다, 수치, 샘플링, 이론, 따르다, 아날로그, 신호, 최대, 주파수, 성분, 이상, 샘플링"
"통계, 목적, 모집단, 표본, 골라내다, 일, 임의, 추출, 법, 층화, 추출, 법"
"기록, 채널, 초당, 샘플, 수, 비율"
"아날로그, 신호, 디지털, 부호, 샘플링, 때, 실행, 나타내다, 수치, 샘플링, 이론, 따르다, 아날로그, 신호, 최대, 주파수, 성분, 이상, 샘플링"
"아날로그, 신호, 디지털, 부호, 샘플링, 때, 실행, 나타내다, 수치, 샘플링, 이론, 따르다, 아날로그, 신호, 최대, 주파수, 성분, 이상, 샘플링"
"남, 처지, 물건, 탐내다, 처지, 있다, 사람, 적수, 미워하다"
"악곡, 변화, 주다, 위하다, 꾸미다, 음표, 글자, 그림, 쓰다, 표시"
"악곡, 변화, 주다, 위하다, 꾸미다, 음표, 글자, 그림, 쓰다, 표시"
"악곡, 변화, 주다, 위하다, 꾸미다, 음표, 글자, 그림, 쓰다, 표시"
"악곡, 변화, 주다, 위하다, 꾸미다, 음표, 글자, 그림, 쓰다, 표시"
"가지, 사이, NA, 가지"
"방, 방, 사이, 있다, 방"
"강의, 줄기, 줄기, 갈리다, 중간, 섬, 이루다, 하류, 가다, 본래, 강, 합치다, 강"
"기둥, 기둥, 사이, 칸막이벽, 치다, 벽, 바탕, 재, NA, 때, 기둥, 사이, 세우다, 가다, 기둥"
"사이, NA, 길"
"길, 갈라지다, 나가다, 길, 길, 통하다, 길"
"장기, 몸, 표면, 장기, 사이, 생기다, 정상, 통로"
"장기, 몸, 표면, 장기, 사이, 생기다, 정상, 통로"
"정문, 드나들다, 만들다, 문"
"정문, 드나들다, 만들다, 문"
"방, 방, 사이, 있다, 문"
"방, 방, 사이, 있다, 문"
"뱃사람, 은어, 동풍, 이르다, 말"
"뱃사람, 은어, 동풍, 이르다, 말"
"방, 방, 사이, 있다, 방"
"방, 방, 사이, 막다, 벽"
"금성, 이르다, 말, 새벽, 동쪽, 하늘, 빛나다, NA, 이름"
"금성, 이르다, 말, 새벽, 동쪽, 하늘, 빛나다, NA, 이름"
"금성, 이르다, 말, 새벽, 동쪽, 하늘, 빛나다, NA, 이름"
"금성, 이르다, 말, 새벽, 동쪽, 하늘, 빛나다, NA, 이름"
"샛비늘칫과, 바닷물고기, 항문, 위쪽, 뒷지느러미, 위쪽, 뒤쪽, 배지느러미, 옆구리, 위쪽, 가슴지느러미, 위쪽, 발광기, 둥근비늘, 떨어지다, 바다, 사다, 한국, 일본, 인도양, 대서양, 분포"
"남편, 여자, 남편, 관계, 남자"
"남편, 여자, 남편, 관계, 남자"
"남편, 여자, 남편, 관계, 남자"
"남편, 여자, 남편, 관계, 남자"
"남편, 여자, 남편, 관계, 남자"
"남편, 여자, 남편, 관계, 남자"
"일, 하다, 쉬다, 먹다, 음식"
"귀고리, 고리, 드리개, 가운데, 부분, 이루다, 장식"
"방, 방, 사이, 칸막이, 장지"
"생강과, 여러해살이풀, 높이, 이다, 잎, 줄, 어긋나다, 피침, 모양, 나라, 꽃, 피다, 열대, 지방, 월경, 길, 정도, 꽃줄기, 끝, 잎집, NA, 꽃, 수상, 화서, 피다, 향기, 향신료, 건위제, 쓰이다, 아시아, 원산지, 세계, 각지, 재배"
"생, 뿌리"
"생, 뿌리"
"생, 뿌리"
"사다, 일, 살다"
"사다, 일, 살다"
"사다, 일, 살다"
"연기, 세상, 태어나다, 일, 이른다"
"전강, 강경, 때, 강생, 뽑다, 대쪽, 길, 넓이, 두께, 위, 강장, 글귀, 쓰다, 직경, 길, 되다, 넣다"
"아악, 쓰다, 관악기, 파다, 죽관, 돌리다, 세우다, 주전자, 귀때, 부리, 불다, 되다"
"아악, 쓰다, 관악기, 파다, 죽관, 돌리다, 세우다, 주전자, 귀때, 부리, 불다, 되다"
"사람, 태어나다, 집"
"사람, 태어나다, 집"
"사람, 태어나다, 집"
"사람, 태어나다, 집"
"사람, 태어나다, 집"
"양자, 생가"
"양자, 생가"
"산업, 설비, 시설, 나오다, 가스, 유해, 부유, 물질, 제거, 위하다, 장치, 거치다, 가스, 집진, 장치, 먼지, 분진, 입자, 포집, 제거"
"산업, 설비, 시설, 나오다, 가스, 유해, 부유, 물질, 제거, 위하다, 장치, 거치다, 가스, 집진, 장치, 먼지, 분진, 입자, 포집, 제거"
"근심, 걱정, 인하다, 상하다, 마음"
"가공, 벗다, 가죽"
"가공, 벗다, 가죽"
"이상, 사람, 사이, 나타나다, 생각, 차이"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
"사물, 헤아리다, 판단, 작용"
