"사실002", 72114
"사실004", 72113
"사업001", 72113
"사용001", 72199
"사용002", 72206
"사용005", 72301
"사용018", 72200
"사용료001", 72113
"사용수001", 72113
"사위001", 72113
"사유001", 72113
"사이001", 72113
"사이002", 72113
"사이003", 72113
"사정001", 72113
"사정002", 72113
"사항003", 72114
"사회001", 72113
"사회010", 72127
"사회012", 72890
"사회구조001", 72113
"사회규범001", 72113
"사회집단001", 72203
"삯001", 72126
"산001", 72113
"산물001", 72113
"산법001", 72215
"산술002", 72187
"삶001", 72164
"삼재002", 72113
"상001", 72113
"상003", 72113
"상035", 72113
"상040", 72113
"상대006", 72159
"상대007", 72181
"상록교목001", 72113
"상사001", 72113
"상상004", 72114
"상승001", 72218
"상실001", 72113
"상실006", 72114
"상실007", 72113
"상인001", 72113
"상주서001", 72113
"상중001", 72114
"상징002", 72115
"상처001", 72113
"상태001", 72113
"상태003", 72113
"상태004", 72124
"상태012", 72116
"상태015", 72114
"상태025", 72114
"상황001", 72113
"상황002", 72113
"새김001", 72113
"색003", 72266
"생각001", 72814
"생각002", 72113
"생각006", 72179
"생각009", 72116
"생김새001", 72113
"생김새002", 72113
"생김새004", 72114
"생물001", 72113
"생물005", 72115
"생식세포001", 72120
"생존001", 72166
"생활001", 72311
"생활009", 72166
"서류001", 72113
"서명001", 72113
"서술001", 72117
"서울001", 72113
"서첩002", 72114
"선001", 72113
"선비001", 72113
"설명001", 72113
"설치003", 72170
"섬001", 72113
"성001", 72113
"성002", 72123
"성003", 72117
"성004", 72120
"성007", 72113
"성009", 72113
"성과005", 72114
"성교002", 72113
"성기003", 72114
"성기004", 72130
"성미001", 72113
"성병004", 72114
"성분001", 72164
"성삼위003", 72115
"성실001", 72114
"성의003", 72113
"성자001", 72113
"성장001", 72113
"성장002", 72113
"성장003", 72113
"성적001", 72113
"성질001", 72916
"성질002", 73280
"성질004", 72140
"성품001", 72160
"성품002", 72113
"세간001", 72113
"세계001", 72113
"세계004", 74301
"세력001", 72113
"세상001", 72113
"셈001", 72145
"소리001", 72555
"소리002", 72113
"소리003", 72204
"소멸001", 72113
"소문003", 72113
"소설001", 72129
"소수점001", 72114
"소용002", 72200
"소원005", 72148
"소유001", 72113
"소유003", 72113
"소유자001", 72180
"소작료001", 72113
"소작인001", 72113
"소통004", 72180
"소화기001", 72113
"소화기002", 72200
"소화기003", 72117
"소화기004", 72114
"속003", 72115
"속내004", 72114
"속성004", 72147
"속옷001", 72113
"손023", 72114
"손024", 72115
"손가락001", 72175
"손실001", 72113
"손잡이003", 72115
"손잡이012", 72114
"손해001", 72113
"손해002", 72117
"솔리드스테이트001", 72113
"솜씨001", 72113
"솜씨009", 72114
"솟과001", 72115
"송별004", 72305
"쇠고기001", 72113
"쇠붙이001", 72113
"수001", 72113
"수011", 72146
"수035", 72516
"수단001", 72113
"수단002", 72113
"수량001", 72113
"수량002", 72121
"수량004", 72400
"수량008", 72615
"수레001", 72113
"수여001", 72113
"수영경기001", 72117
"수예001", 72113
"수완001", 72113
"수완005", 72114
"수익001", 72113
"수익003", 72113
"수인012", 72114
"수정011", 72169
"수준001", 72150
"수치001", 72113
"수행001", 72113
"수효001", 72119
"수효004", 72113
"순서001", 72113
"순서002", 72113
"순서003", 72115
"순서006", 72115
"순환기001", 72117
"숫자001", 72113
"슬기001", 72152
"슬기002", 72115
"습득001", 72114
"승려001", 72153
"승패002", 72116
"시020", 72113
"시각024", 72114
"시각기001", 72392
"시간001", 72113
"시간004", 72991
"시간005", 72164
"시간018", 72114
"시골티002", 72114
"시기001", 72113
"시기003", 72113
"시기006", 72869
"시료001", 72113
"시멸003", 72113
"시설물001", 72514
"시설물003", 73477
"시작001", 72113
"시점003", 72928
"시점005", 72113
"시행001", 72140
"시험001", 72152
"시험002", 72122
"식견001", 72116
"식견002", 72124
"식구005", 72115
"식료001", 72113
"식목002", 72113
"식물002", 72113
"식사001", 72127
"식사002", 72113
"신001", 72113
"신고001", 72113
"신령002", 72113
"신문008", 72113
"신발001", 72113
"신선도001", 72113
"신자004", 72256
"실001", 72113
"실재001", 72113
"실재003", 72113
"실재004", 73909
"실적001", 72113
"실체001", 72113
"실패002", 72113
"실행002", 72171
"심경007", 72114
"심문002", 72113
"심사001", 72115
"십바라밀001", 72151
"십이지002", 72114
"싸움001", 72113
"싸움013", 72114
"싹001", 72414
"쓰개003", 72114
"쓸모002", 72114
"씹기기관004", 72114
"아기001", 72113
"아내014", 72114
"아들001", 72113
"아이001", 72113
"악기001", 72113
"악벽003", 72114
"안001", 72113
"안003", 72113
"안내문001", 72133
"앎001", 72158
"앎002", 72115
"앎005", 72114
"암자003", 72154
"앙해001", 72113
"애차002", 72114
"액수001", 72144
"액수003", 72209
"액체001", 72113
"액체003", 72116
"양001", 72113
"양027", 72184
"양념001", 72113
"양식001", 72113
"양식003", 72113
"양식004", 72165
"양식005", 72120
"양식008", 72113
"양의004", 72113
"어근001", 72150
"어령002", 72113
"어명002", 72114
"언어001", 72113
"언어002", 72123
"언어단위001", 72200
"언행001", 72296
"얼굴001", 72138
"얼굴003", 72120
"얼굴018", 72119
"얼굴빛001", 72113
"얼룩003", 72114
"업무001", 72113
"업무003", 72113
"업자002", 72260
"업적004", 72114
"에너지001", 72113
"여뀌003", 72114
"여러해살이식물001", 72113
"여유001", 72113
"여자001", 72268
"여진001", 72123
"역사001", 72113
"역수015", 72242
"연결003", 72116
"연계001", 72118
"연공004", 72232
"연구003", 72233
"연기001", 72113
"연기015", 72124
"연락001", 72113
"연속성004", 72114
"연주법004", 72115
"연줄001", 72118
"연줄002", 72113
"연한001", 72125
"연혁001", 72113
"연희001", 72113
"열매001", 72113
"열매002", 72113
"열중001", 72113
"열중002", 72114
"염도001", 72259
"염불001", 72119
"엽전004", 72114
"영양기관001", 72246
"영역001", 72239
"영역002", 72113
"영역004", 72309
"영역005", 72113
"영적004", 72114
"영향001", 72126
"영향004", 72157
"옆001", 72113
"예술002", 72643
"예의008", 72118
"오락001", 72113
"오랑캐001", 72122
"오방001", 72114
"오복008", 72114
"오상004", 72153
"오행012", 72115
"오형001", 72173
"온도001", 72113
"옷001", 72113
"옷006", 72118
"옷기장001", 72114
"옷차림002", 72113
"왕관001", 72113
"왕래001", 72113
"외연기관001", 72114
"요금001", 72113
"요소001", 72164
"요소002", 72113
"요소004", 72188
"요인001", 72113
"요일005", 72114
"욕망004", 72114
"용건005", 72200
"용기003", 72113
"용서002", 72115
"용적004", 72114
"우두머리001", 72113
"우주001", 72113
"우주004", 72121
"운동001", 72113
"운동경기004", 72114
"운동기구001", 72145
"운명001", 72113
"운명004", 72114
"운수001", 72113
"움직임001", 72113
"웃기떡001", 72113
"웃음001", 72113
"원리001", 72113
"원리004", 72145
"원소005", 72113
"원인003", 72189
"원칙001", 72113
"위001", 72113
